Student_ID,GPA,Credit_Hours_Completed,Courses_Passed,Courses_Failed,Interest_Area,Attendance_Rate,Study_Hours_Per_Week,Previous_Semester_GPA,Track
STU2474,3.31,82,CS101|CS330|CS350|CS360|CS401|CS420|CS450|ENG201|ENG310|ENG320|MATH202|MATH301|MATH310|MATH320,None,cryptography,70.9,18.9,3.38,Cybersecurity
STU2475,2.61,132,CS201|CS202|CS210|CS340|CS350|CS410|CS420|CS450|ENG210|ENG310|MATH101,None,cloud,100.0,8.3,2.61,Cloud_Computing
STU2476,3.57,121,CS102|CS201|CS301|CS330|CS401|CS420|CS440|ENG101|ENG201|MATH201|MATH301|MATH302|MATH320,None,business intelligence,92.3,25.4,3.44,Data_Science
STU2477,3.05,115,CS101|CS102|CS210|CS220|CS310|CS320|CS430|ENG102|ENG210|ENG301,None,mobile apps,77.6,16.9,3.02,Software_Engineering
STU2478,3.56,96,CS202|CS220|CS340|CS350|CS450|ENG220|ENG301|ENG310|ENG320|MATH102|MATH202|MATH320,None,routing,100.0,15.5,3.66,Networks
STU2479,3.44,127,CS102|CS301|CS340|CS350|CS360|CS410|CS440|CS450|ENG102|ENG301|ENG310|ENG320|MATH202,CS330,security,74.8,7.9,3.61,Cybersecurity
STU2480,2.96,127,CS210|CS220|CS320|CS340|CS360|CS420|CS430|ENG210|ENG310|MATH202|MATH310,None,testing,75.3,26.8,3.14,Software_Engineering
STU2481,2.76,91,CS202|CS340|CS350|CS440|CS450|ENG301|ENG310|ENG320|MATH101|MATH201|MATH202|MATH301,None,routing,100.0,21.3,2.74,Networks
STU2482,4.0,90,CS102|CS202|CS302|CS320|CS340|CS350|CS410|CS450|ENG101|ENG210|ENG310|ENG320|MATH101|MATH201|MATH202,None,wireless,94.8,20.4,3.61,Networks
STU2483,3.49,73,CS202|CS320|CS340|CS350|CS401|CS450|ENG201|ENG220|ENG310|ENG320|MATH101|MATH201|MATH202|MATH310,None,IoT,66.5,18.2,3.82,Networks
STU2484,2.85,60,CS102|CS201|CS301|CS310|CS340|CS350|CS360|CS450|ENG301|ENG310|ENG320|MATH102|MATH202,None,security,81.0,6.1,2.96,Cybersecurity
STU2485,3.09,94,CS301|CS310|CS340|CS350|CS360|CS430|CS450|ENG102|ENG310|ENG320|MATH202|MATH320,None,security,74.0,19.0,3.08,Cybersecurity
STU2486,2.79,78,CS101|CS220|CS302|CS340|CS350|CS360|CS401|CS410|CS420|CS440|CS450|ENG310|ENG320|MATH202,CS102,ethical hacking,81.7,10.3,2.95,Cybersecurity
STU2487,3.71,91,CS302|CS320|CS340|CS350|CS360|CS410|CS450|ENG210|ENG310|ENG320|MATH101|MATH202,MATH301,penetration testing,83.0,19.8,3.86,Cybersecurity
STU2488,3.15,60,CS301|CS302|CS350|CS401|CS440|ENG210|ENG220|MATH101|MATH102|MATH201|MATH301|MATH302|MATH320,None,business intelligence,100.0,6.1,3.25,Data_Science
STU2489,4.0,67,CS101|CS210|CS220|CS320|CS340|CS420|CS430|CS440|ENG210|ENG320|MATH202,None,DevOps,99.4,18.3,3.59,Software_Engineering
STU2490,2.71,130,CS102|CS202|CS302|CS310|CS320|CS330|CS340|CS350|CS360|CS450|ENG310|ENG320|MATH101|MATH202|MATH310|MATH320,None,cryptography,95.1,9.6,2.23,Cybersecurity
STU2491,3.46,123,CS101|CS202|CS210|CS330|CS340|CS350|CS420|CS450|ENG220|ENG301|ENG310|MATH101|MATH301|MATH320,None,virtualization,94.8,25.5,3.36,Cloud_Computing
STU2492,3.15,92,CS101|CS220|CS301|CS302|CS320|CS401|CS410|CS440|ENG102|ENG210|MATH201|MATH202|MATH301|MATH302|MATH320,None,robotics,100.0,19.0,3.62,AI
STU2493,3.89,115,CS201|CS210|CS220|CS302|CS310|CS330|CS340|CS350|CS410|CS420|CS450|ENG201|ENG210|ENG310|MATH202,None,cloud,76.2,25.1,3.84,Cloud_Computing
STU2494,2.78,87,CS201|CS210|CS220|CS310|CS320|CS360|CS401|CS420|CS430|ENG301|ENG310|MATH101,CS102,agile,90.9,21.5,2.98,Software_Engineering
STU2495,3.69,65,CS210|CS220|CS301|CS310|CS320|CS340|CS420|CS430|ENG210|MATH201,None,testing,91.6,11.0,3.58,Software_Engineering
STU2496,4.0,115,CS101|CS201|CS301|CS302|CS310|CS401|CS410|ENG210|ENG301|MATH102|MATH201|MATH302,None,computer vision,94.6,16.7,4.0,AI
STU2497,2.5,132,CS101|CS210|CS220|CS340|CS360|CS420|CS450|ENG210|ENG310|MATH101|MATH302|MATH310,MATH102,cloud,78.4,17.7,2.5,Cloud_Computing
STU2498,3.25,91,CS101|CS210|CS220|CS310|CS320|CS420|CS430|ENG101|ENG201|ENG220|ENG320,None,DevOps,80.8,23.0,3.28,Software_Engineering
STU2499,3.87,92,CS102|CS202|CS210|CS301|CS302|CS340|CS401|CS410|ENG102|MATH201|MATH301|MATH302,None,neural networks,96.5,19.2,3.53,AI
STU2500,3.51,93,CS210|CS220|CS310|CS320|CS350|CS410|CS420|CS430|ENG210|ENG220|MATH202,None,DevOps,90.5,15.4,2.96,Software_Engineering
STU2501,3.3,82,CS201|CS202|CS210|CS220|CS302|CS310|CS320|CS340|CS420|CS430|ENG101|ENG210|ENG301|MATH102|MATH201|MATH202,None,software design,75.2,21.0,3.07,Software_Engineering
STU2502,3.47,68,CS101|CS201|CS210|CS302|CS310|CS320|CS330|CS340|CS420|CS430|CS450|ENG210|ENG310|ENG320,None,DevOps,76.4,19.0,3.48,Software_Engineering
STU2503,2.74,94,CS210|CS220|CS310|CS320|CS330|CS430|ENG210|MATH201|MATH301|MATH302,None,software design,97.4,13.0,2.54,Software_Engineering
STU2504,2.96,109,CS202|CS210|CS310|CS320|CS340|CS360|CS420|CS430|CS440|CS450|ENG210|MATH101|MATH202,CS350|CS401,web development,83.9,7.6,2.86,Software_Engineering
STU2505,3.22,99,CS201|CS220|CS340|CS350|CS360|CS450|ENG102|ENG220|ENG310|ENG320|MATH202|MATH302|MATH320,None,penetration testing,81.9,24.9,3.06,Cybersecurity
STU2506,2.81,65,CS102|CS201|CS301|CS302|CS310|CS320|CS330|CS360|CS401|CS410|CS420|CS430|MATH201|MATH301|MATH302,None,NLP,87.2,17.1,2.77,AI
STU2507,2.71,134,CS210|CS220|CS301|CS310|CS320|CS350|CS360|CS420|CS430|CS440|ENG101|ENG210|ENG301|ENG310,None,software design,96.4,18.3,2.67,Software_Engineering
STU2508,3.69,101,CS301|CS302|CS401|CS410|ENG101|ENG102|ENG310|MATH202|MATH301|MATH302|MATH310,None,robotics,97.3,21.2,3.79,AI
STU2509,3.29,107,CS210|CS340|CS350|CS401|CS420|CS450|ENG210|ENG220|ENG301|ENG310|MATH201|MATH301|MATH302|MATH310|MATH320,None,cloud,80.7,22.3,3.29,Cloud_Computing
STU2510,1.58,88,CS210|CS220|CS310|CS320|CS340|CS401|CS430|ENG201|ENG210|ENG310|MATH102,CS360,agile,92.6,18.1,1.6,Software_Engineering
STU2511,2.79,112,CS102|CS220|CS301|CS302|CS310|CS330|CS401|CS440|ENG102|MATH201|MATH301|MATH302|MATH320,None,big data,91.6,10.2,2.42,Data_Science
STU2512,3.34,133,CS301|CS340|CS401|CS410|ENG210|MATH201|MATH202|MATH301|MATH302,None,deep learning,74.7,19.0,3.36,AI
STU2513,3.5,85,CS102|CS301|CS302|CS340|CS350|CS401|CS410|CS420|CS430|ENG102|ENG201|ENG310|MATH301|MATH302|MATH310,None,machine learning,81.3,21.3,3.69,AI
STU2514,3.01,91,CS102|CS310|CS320|CS340|CS350|CS360|CS410|CS450|ENG220|ENG310|ENG320|MATH101|MATH202|MATH301|MATH310|MATH320,None,cryptography,97.0,22.4,2.82,Cybersecurity
STU2515,2.88,86,CS202|CS301|CS302|CS310|CS401|CS410|CS430|CS440|ENG201|ENG210|ENG301|ENG320|MATH101|MATH201|MATH301|MATH302,None,robotics,100.0,13.3,3.1,AI
STU2516,2.95,94,CS101|CS210|CS301|CS330|CS401|CS410|CS440|ENG101|ENG301|MATH101|MATH201|MATH301|MATH320,ENG102,ML,74.5,15.3,3.15,Data_Science
STU2517,3.96,70,CS101|CS102|CS210|CS220|CS320|CS340|CS350|CS420|CS430|ENG210|ENG320,None,DevOps,100.0,10.2,3.73,Software_Engineering
STU2518,3.55,83,CS101|CS102|CS201|CS210|CS220|CS320|CS401|CS420|CS430|CS450|ENG101|ENG210|ENG320|MATH302|MATH310,None,mobile apps,76.4,15.7,3.51,Software_Engineering
STU2519,2.93,77,CS101|CS210|CS301|CS302|CS310|CS320|CS330|CS401|CS440|ENG220|ENG301|MATH101|MATH301|MATH310|MATH320,CS340,big data,86.8,12.3,2.84,Data_Science
STU2520,2.86,139,CS101|CS301|CS330|CS340|CS350|CS401|CS440|ENG301|MATH101|MATH201|MATH302|MATH320,CS410,data analysis,74.5,16.8,2.97,Data_Science
STU2521,2.27,109,CS101|CS210|CS220|CS302|CS310|CS320|CS330|CS350|CS420|CS430|ENG210|MATH202,CS202|ENG320,web development,100.0,13.6,2.24,Software_Engineering
STU2522,3.0,106,CS102|CS210|CS220|CS310|CS320|CS410|CS420|CS430|CS450|ENG210|ENG320|MATH102|MATH202|MATH320,ENG102,software design,82.0,15.6,3.03,Software_Engineering
STU2523,2.95,124,CS102|CS210|CS220|CS310|CS320|CS410|CS430|ENG102|ENG201|ENG210|ENG301|ENG320|MATH301|MATH302,None,testing,84.8,14.8,2.75,Software_Engineering
STU2524,2.83,118,CS101|CS301|CS330|CS350|CS401|CS410|ENG310|MATH201|MATH301|MATH320,ENG301,visualization,94.6,17.1,2.64,Data_Science
STU2525,2.85,106,CS201|CS210|CS301|CS330|CS440|ENG220|MATH201|MATH301|MATH302|MATH320,None,visualization,95.8,17.2,2.72,Data_Science
STU2526,2.23,138,CS102|CS201|CS220|CS301|CS310|CS330|CS401|CS420|CS430|CS440|ENG220|MATH101|MATH102|MATH201|MATH301|MATH320,ENG102|ENG320,big data,80.7,9.1,2.49,Data_Science
STU2527,3.01,128,CS101|CS102|CS301|CS302|CS320|CS401|CS410|MATH201|MATH202|MATH301|MATH302|MATH310,None,NLP,94.2,18.8,3.25,AI
STU2528,2.67,131,CS102|CS202|CS210|CS302|CS340|CS350|CS401|CS420|CS450|ENG210|ENG310,None,AWS,93.3,20.2,2.71,Cloud_Computing
STU2529,2.99,129,CS202|CS340|CS350|CS401|CS430|CS440|CS450|ENG220|ENG310|ENG320|MATH101|MATH201|MATH202,None,networking,80.1,8.1,2.44,Networks
STU2530,3.29,113,CS210|CS220|CS310|CS320|CS420|CS430|CS450|ENG102|ENG210|ENG220|MATH101,CS301,agile,98.1,12.6,3.08,Software_Engineering
STU2531,3.0,118,CS201|CS210|CS301|CS310|CS320|CS410|CS420|CS430|ENG101|ENG102|ENG210|MATH201|MATH320,CS401|CS440,mobile apps,92.4,20.2,3.06,Software_Engineering
STU2532,2.98,76,CS202|CS210|CS340|CS350|CS360|CS450|ENG210|ENG301|ENG310|MATH201|MATH202,None,containers,78.6,14.4,2.89,Cloud_Computing
STU2533,3.88,84,CS210|CS220|CS301|CS340|CS350|CS401|CS410|CS420|CS450|ENG101|ENG210|ENG310|MATH101|MATH301|MATH320,None,cloud,95.9,17.8,3.72,Cloud_Computing
STU2534,3.11,75,CS302|CS340|CS350|CS420|CS450|ENG201|ENG210|ENG310|ENG320|MATH102|MATH202,None,microservices,88.0,20.9,2.8,Cloud_Computing
STU2535,3.15,63,CS210|CS301|CS302|CS330|CS401|CS410|ENG102|ENG210|MATH201|MATH301|MATH302,None,NLP,84.1,22.7,3.32,AI
STU2536,3.03,105,CS201|CS210|CS220|CS310|CS320|CS401|CS410|CS420|CS430|ENG102|ENG201|ENG310|MATH202|MATH302|MATH320,None,web development,94.0,21.1,2.91,Software_Engineering
STU2537,4.0,80,CS202|CS301|CS302|CS330|CS401|CS410|CS420|CS430|CS440|ENG101|ENG102|ENG301|MATH201|MATH301|MATH302|MATH310,None,machine learning,90.5,11.6,4.0,AI
STU2538,3.01,79,CS102|CS202|CS210|CS220|CS310|CS401|CS420|CS430|ENG210|ENG320|MATH102|MATH302,None,DevOps,94.2,28.9,2.78,Software_Engineering
STU2539,3.15,139,CS210|CS220|CS310|CS320|CS340|CS360|CS420|CS430|CS440|ENG201|ENG210|ENG220|MATH202|MATH302|MATH310,None,web development,92.0,19.9,2.79,Software_Engineering
STU2540,3.59,134,CS102|CS202|CS220|CS301|CS302|CS360|CS401|CS410|CS440|ENG201|ENG301|MATH101|MATH201|MATH202|MATH301|MATH302,None,NLP,87.6,13.2,3.52,AI
STU2541,3.9,111,CS210|CS301|CS330|CS340|CS350|CS420|CS430|CS450|ENG101|ENG210|ENG301|ENG310|MATH310,None,cloud,84.6,17.0,3.84,Cloud_Computing
STU2542,3.24,122,CS210|CS340|CS350|CS360|CS450|ENG210|ENG310|ENG320|MATH102|MATH202,None,penetration testing,98.1,25.6,2.84,Cybersecurity
STU2543,3.08,84,CS102|CS202|CS210|CS220|CS301|CS310|CS320|CS340|CS401|CS420|CS430|ENG201|ENG210|ENG301|ENG310|MATH201,None,web development,86.1,31.8,2.87,Software_Engineering
STU2544,3.39,120,CS310|CS330|CS340|CS350|CS360|CS401|CS440|ENG102|ENG201|ENG220|MATH201|MATH202|MATH301|MATH302|MATH320,CS420,statistics,86.1,24.8,3.65,Data_Science
STU2545,2.38,63,CS301|CS302|CS330|CS401|CS420|CS440|MATH201|MATH202|MATH301|MATH320,CS102|CS360|CS430|CS450,visualization,76.5,11.1,2.73,Data_Science
STU2546,3.64,114,CS202|CS310|CS340|CS350|CS420|CS430|CS450|ENG101|ENG210|ENG310|ENG320|MATH101|MATH102|MATH201|MATH202,None,protocols,94.9,24.7,3.54,Networks
STU2547,3.34,79,CS301|CS310|CS340|CS350|CS360|CS410|CS440|CS450|ENG310|ENG320|MATH101|MATH202,None,ethical hacking,86.1,21.3,3.6,Cybersecurity
STU2548,3.36,123,CS102|CS210|CS301|CS302|CS330|CS350|CS401|CS410|CS440|ENG102|ENG210|MATH102|MATH201|MATH301|MATH302|MATH320,None,visualization,67.5,24.0,3.17,Data_Science
STU2549,3.97,72,CS101|CS202|CS210|CS220|CS301|CS302|CS340|CS350|CS410|CS420|ENG210|ENG220|ENG310|MATH202|MATH302,MATH102,cloud,90.3,16.7,4.0,Cloud_Computing
STU2550,2.88,88,CS101|CS302|CS401|CS410|CS440|ENG101|ENG320|MATH201|MATH301|MATH302,MATH310,computer vision,92.9,17.6,3.15,AI
STU2551,3.31,76,CS101|CS102|CS202|CS340|CS450|ENG101|ENG310|ENG320|MATH202|MATH310|MATH320,None,wireless,79.1,15.6,3.41,Networks
STU2552,3.93,107,CS210|CS220|CS320|CS360|CS401|CS420|CS430|CS450|ENG210|ENG220|MATH201|MATH301|MATH310,None,software design,84.3,15.7,4.0,Software_Engineering
STU2553,2.45,92,CS301|CS401|CS410|CS430|ENG201|ENG210|MATH102|MATH201|MATH202|MATH301|MATH302,CS450|ENG310,neural networks,88.3,14.8,2.49,AI
STU2554,3.51,109,CS210|CS301|CS340|CS350|CS401|CS420|CS450|ENG210|MATH310,None,microservices,82.9,19.4,3.49,Cloud_Computing
STU2555,3.52,113,CS202|CS210|CS310|CS330|CS340|CS350|CS420|CS450|ENG210|ENG220|ENG301|ENG310|ENG320|MATH102|MATH202|MATH301,None,containers,65.4,15.8,3.68,Cloud_Computing
STU2556,3.4,113,CS101|CS202|CS210|CS220|CS320|CS401|CS420|CS430|CS440|ENG210|ENG301|MATH101|MATH102|MATH201,None,agile,79.5,28.2,3.53,Software_Engineering
STU2557,3.53,64,CS202|CS330|CS340|CS350|CS410|CS440|CS450|ENG101|ENG220|ENG310|ENG320|MATH102|MATH202,None,routing,89.6,27.7,3.41,Networks
STU2558,3.14,97,CS201|CS220|CS340|CS350|CS360|CS450|ENG310|ENG320|MATH202|MATH310,None,ethical hacking,83.2,13.5,3.12,Cybersecurity
STU2559,3.71,78,CS101|CS301|CS302|CS401|CS410|CS450|ENG102|ENG301|ENG320|MATH101|MATH102|MATH201|MATH301|MATH320,None,NLP,96.6,15.0,3.69,AI
STU2560,2.9,103,CS201|CS202|CS340|CS350|CS360|CS401|CS420|CS450|ENG310|MATH202,MATH301|MATH310,cryptography,88.6,17.7,3.04,Cybersecurity
STU2561,3.17,89,CS102|CS210|CS220|CS320|CS350|CS420|CS430|CS440|ENG210|ENG310|ENG320|MATH202|MATH302|MATH320,None,software design,96.3,20.4,3.38,Software_Engineering
STU2562,3.3,93,CS201|CS301|CS310|CS330|CS401|CS410|CS440|ENG210|MATH102|MATH201|MATH301|MATH320,CS202,business intelligence,78.7,9.5,3.36,Data_Science
STU2563,3.19,120,CS210|CS340|CS350|CS360|CS420|CS450|ENG201|ENG310|MATH101|MATH301|MATH302|MATH310,None,cloud,92.4,14.8,3.16,Cloud_Computing
STU2564,3.81,126,CS101|CS202|CS220|CS301|CS302|CS360|CS401|CS410|ENG310|MATH201|MATH202|MATH301|MATH302|MATH310|MATH320,None,NLP,89.9,18.1,3.65,AI
STU2565,3.41,102,CS102|CS301|CS310|CS330|CS340|CS401|CS440|ENG102|ENG210|ENG310|MATH301|MATH320,CS320,data analysis,100.0,21.7,3.75,Data_Science
STU2566,3.74,129,CS101|CS210|CS301|CS302|CS310|CS360|CS401|CS410|CS420|CS440|MATH201|MATH301|MATH302|MATH310,None,NLP,78.8,18.4,4.0,AI
STU2567,2.33,131,CS101|CS210|CS301|CS330|CS401|CS420|CS440|CS450|ENG210|ENG310|ENG320|MATH201|MATH202|MATH301|MATH320,None,business intelligence,66.2,7.9,2.18,Data_Science
STU2568,4.0,127,CS202|CS301|CS330|CS340|CS401|CS420|CS430|CS440|ENG101|ENG102|ENG310|MATH101|MATH201|MATH202|MATH301|MATH320,None,business intelligence,100.0,29.5,4.0,Data_Science
STU2569,3.93,79,CS210|CS340|CS350|CS420|CS430|CS440|CS450|ENG201|ENG210|ENG301|ENG310,None,containers,84.4,15.6,3.64,Cloud_Computing
STU2570,2.59,93,CS210|CS220|CS310|CS320|CS401|CS410|CS420|CS430|CS440|ENG210|ENG220|ENG301|ENG320|MATH202|MATH320,ENG101,agile,90.6,10.6,2.67,Software_Engineering
STU2571,3.49,132,CS202|CS301|CS302|CS330|CS340|CS350|CS401|CS410|CS450|ENG201|ENG210|ENG310|ENG320|MATH202|MATH310|MATH320,None,networking,66.5,18.3,3.4,Networks
STU2572,2.74,125,CS202|CS302|CS320|CS330|CS340|CS350|CS360|CS401|CS420|CS440|ENG220|ENG301|ENG310|ENG320|MATH202,None,cryptography,52.5,11.1,2.28,Cybersecurity
STU2573,3.58,100,CS101|CS210|CS220|CS302|CS310|CS320|CS350|CS420|CS430|ENG210|ENG301|ENG310|MATH302,None,agile,82.4,18.2,3.81,Software_Engineering
STU2574,3.92,68,CS202|CS210|CS220|CS310|CS320|CS360|CS420|CS430|CS440|ENG102|ENG301|ENG320|MATH101|MATH102|MATH301,None,web development,77.5,24.4,4.0,Software_Engineering
STU2575,3.49,71,CS102|CS340|CS350|CS360|CS401|CS450|ENG220|ENG310|ENG320|MATH202,None,firewalls,82.8,19.0,3.57,Cybersecurity
STU2576,2.88,118,CS320|CS340|CS350|CS360|CS410|CS430|CS450|ENG310|ENG320|MATH202|MATH320,CS220|CS440,forensics,81.0,12.9,3.02,Cybersecurity
STU2577,2.72,76,CS102|CS210|CS310|CS340|CS350|CS410|CS420|CS450|ENG210|ENG310|MATH202|MATH320,MATH101,microservices,95.5,18.6,2.54,Cloud_Computing
STU2578,3.2,139,CS210|CS301|CS310|CS340|CS350|CS410|CS420|CS440|CS450|ENG220|ENG310|MATH102|MATH302,None,AWS,83.8,15.7,3.26,Cloud_Computing
STU2579,3.17,60,CS101|CS102|CS301|CS302|CS320|CS330|CS401|CS420|CS430|ENG101|MATH102|MATH201|MATH301|MATH302,None,deep learning,90.4,17.4,2.99,AI
STU2580,3.18,85,CS202|CS210|CS340|CS350|CS420|CS450|ENG210|ENG310|MATH102|MATH302,None,cloud,80.8,24.1,3.48,Cloud_Computing
STU2581,1.9,136,CS310|CS340|CS350|CS360|CS410|CS440|ENG210|ENG301|ENG310|ENG320|MATH101|MATH202|MATH301|MATH302|MATH320,CS301|CS401|MATH201,firewalls,81.7,14.0,1.94,Cybersecurity
STU2582,2.35,88,CS102|CS210|CS330|CS340|CS401|CS410|CS440|ENG102|ENG201|MATH201|MATH301|MATH310|MATH320,None,statistics,88.2,5.9,2.04,Data_Science
STU2583,3.12,117,CS202|CS210|CS301|CS340|CS350|CS420|CS450|ENG210|ENG220|ENG310|MATH202|MATH302|MATH310,None,containers,93.5,15.4,3.2,Cloud_Computing
STU2584,3.32,115,CS101|CS220|CS340|CS350|CS360|CS440|CS450|ENG310|ENG320|MATH310,None,security,72.0,24.8,3.27,Cybersecurity
STU2585,2.98,77,CS102|CS220|CS301|CS302|CS310|CS330|CS401|CS440|ENG101|ENG201|ENG210|ENG301|MATH201|MATH202|MATH301|MATH320,None,data analysis,86.1,2.0,3.43,Data_Science
STU2586,4.0,121,CS210|CS301|CS310|CS320|CS330|CS401|CS410|CS430|CS440|ENG210|MATH102|MATH202|MATH301|MATH310|MATH320,None,big data,92.3,18.3,3.97,Data_Science
STU2587,2.36,119,CS101|CS102|CS310|CS340|CS350|CS360|CS401|CS430|CS450|ENG310|ENG320|MATH202,CS202|CS220|CS302|MATH301,penetration testing,72.7,18.0,2.5,Cybersecurity
STU2588,2.96,117,CS210|CS330|CS340|CS350|CS401|CS420|CS450|ENG102|ENG310|MATH101|MATH202|MATH302,CS302,AWS,100.0,20.5,2.64,Cloud_Computing
STU2589,4.0,65,CS102|CS201|CS301|CS302|CS320|CS330|CS401|CS440|ENG201|ENG301|ENG310|MATH101|MATH301|MATH320,None,big data,94.3,25.8,3.85,Data_Science
STU2590,4.0,60,CS101|CS202|CS210|CS301|CS320|CS330|CS401|CS430|CS440|ENG310|MATH102|MATH201|MATH202|MATH301|MATH320,None,big data,82.6,17.9,4.0,Data_Science
STU2591,3.34,103,CS101|CS340|CS350|CS360|CS420|CS430|CS450|ENG210|ENG310|ENG320|MATH202|MATH302|MATH320,None,penetration testing,96.6,19.8,3.45,Cybersecurity
STU2592,1.88,108,CS101|CS202|CS330|CS340|CS350|CS401|CS450|ENG101|ENG320|MATH202,CS102,wireless,91.4,11.0,1.74,Networks
STU2593,3.92,76,CS101|CS102|CS301|CS302|CS350|CS360|CS401|CS410|CS420|ENG102|MATH201|MATH301|MATH302,None,machine learning,92.3,15.2,3.75,AI
STU2594,2.96,75,CS210|CS220|CS310|CS320|CS330|CS360|CS401|CS420|CS430|CS440|ENG210|MATH310,None,DevOps,71.5,11.8,3.23,Software_Engineering
STU2595,3.16,116,CS202|CS301|CS320|CS330|CS340|CS350|CS420|CS430|CS450|ENG210|ENG301|ENG310|ENG320,None,Azure,84.7,20.5,3.21,Cloud_Computing
STU2596,2.97,129,CS301|CS330|CS360|CS401|CS410|CS440|ENG201|ENG210|MATH201|MATH301|MATH310|MATH320,CS101|ENG102,statistics,84.9,17.7,2.96,Data_Science
STU2597,3.17,132,CS101|CS220|CS302|CS340|CS350|CS360|CS420|CS450|ENG310|ENG320|MATH101|MATH202,None,security,69.0,18.5,3.27,Cybersecurity
STU2598,2.16,117,CS102|CS201|CS301|CS302|CS310|CS340|CS350|CS360|CS401|CS410|CS420|ENG101|ENG301|MATH201|MATH301|MATH302,CS220|MATH310,deep learning,76.8,16.2,2.39,AI
STU2599,3.75,127,CS220|CS301|CS330|CS340|CS401|CS440|MATH201|MATH301|MATH302|MATH320,None,business intelligence,100.0,5.0,3.69,Data_Science
STU2600,3.77,83,CS102|CS201|CS202|CS301|CS330|CS401|CS410|CS430|CS440|MATH102|MATH201|MATH301|MATH302,None,business intelligence,96.0,12.1,3.7,Data_Science
STU2601,3.7,75,CS101|CS202|CS210|CS220|CS310|CS320|CS401|CS420|CS430|ENG210|ENG310|MATH101|MATH102|MATH201|MATH302,None,web development,90.2,15.2,3.7,Software_Engineering
STU2602,2.97,63,CS301|CS330|CS340|CS401|CS410|CS440|ENG102|ENG210|ENG301|ENG310|ENG320|MATH201|MATH301|MATH320,CS430|MATH302,statistics,100.0,16.2,2.79,Data_Science
STU2603,3.1,110,CS202|CS340|CS350|CS360|CS450|ENG220|ENG310|ENG320|MATH101|MATH202,None,telecommunications,78.8,11.2,3.0,Networks
STU2604,3.72,104,CS102|CS201|CS210|CS220|CS340|CS350|CS410|CS420|CS430|CS440|CS450|ENG210|ENG220|ENG310,None,virtualization,88.9,22.7,3.58,Cloud_Computing
STU2605,3.3,79,CS102|CS210|CS340|CS350|CS360|CS420|ENG210|ENG310|MATH102|MATH302,ENG220,virtualization,96.2,12.6,3.52,Cloud_Computing
STU2606,3.08,76,CS210|CS220|CS310|CS320|CS350|CS420|CS430|CS440|ENG102|ENG210|ENG220|MATH202|MATH310,None,mobile apps,78.3,22.5,3.3,Software_Engineering
STU2607,3.36,61,CS301|CS302|CS340|CS401|CS410|CS420|ENG102|ENG301|MATH201|MATH302,None,neural networks,100.0,21.8,3.38,AI
STU2608,2.76,109,CS102|CS201|CS210|CS320|CS340|CS350|CS401|CS410|CS420|CS450|ENG210|ENG301|ENG310|MATH320,None,containers,93.9,13.8,2.76,Cloud_Computing
STU2609,3.9,100,CS301|CS302|CS310|CS340|CS401|CS440|ENG210|ENG301|ENG310|MATH201|MATH301|MATH310|MATH320,None,statistics,93.8,23.7,4.0,Data_Science
STU2610,3.04,102,CS210|CS301|CS302|CS330|CS401|CS410|CS420|CS440|CS450|ENG320|MATH201|MATH202|MATH301|MATH320,None,big data,80.1,12.0,2.92,Data_Science
STU2611,3.47,107,CS102|CS210|CS220|CS310|CS320|CS340|CS401|CS420|CS430|CS450|ENG210|ENG310|ENG320|MATH301|MATH310,None,mobile apps,69.6,18.4,3.47,Software_Engineering
STU2612,2.76,78,CS201|CS210|CS220|CS310|CS320|CS430|ENG101|ENG210|ENG310|ENG320|MATH201|MATH202|MATH302,None,mobile apps,85.5,20.4,2.74,Software_Engineering
STU2613,3.22,113,CS220|CS301|CS340|CS360|CS410|CS430|CS450|ENG102|ENG220|ENG310|ENG320|MATH202,None,security,80.8,15.0,3.36,Cybersecurity
STU2614,3.89,112,CS301|CS360|CS401|CS410|ENG101|ENG310|MATH201|MATH301|MATH302,None,NLP,93.7,17.9,4.0,AI
STU2615,3.68,104,CS201|CS202|CS220|CS302|CS340|CS350|CS401|CS420|CS430|CS450|ENG310|ENG320|MATH202|MATH301|MATH310,None,wireless,100.0,24.5,3.86,Networks
STU2616,2.99,135,CS301|CS310|CS330|CS401|CS420|CS440|ENG220|ENG320|MATH201|MATH301|MATH302|MATH320,None,big data,80.1,26.3,2.78,Data_Science
STU2617,2.18,112,CS102|CS301|CS330|CS340|CS350|CS360|CS430|CS450|ENG210|ENG310|ENG320|MATH101|MATH102|MATH202|MATH310,CS101|ENG102,cryptography,71.5,16.9,2.28,Cybersecurity
STU2618,3.21,124,CS210|CS340|CS401|CS410|CS420|CS440|CS450|ENG102|ENG210|ENG310|MATH320,None,Azure,92.5,10.2,3.34,Cloud_Computing
STU2619,3.79,85,CS301|CS302|CS310|CS330|CS360|CS401|CS410|MATH201|MATH202|MATH301|MATH302,None,neural networks,80.2,14.7,3.57,AI
STU2620,3.72,129,CS301|CS320|CS330|CS440|ENG201|MATH101|MATH201|MATH301|MATH320,None,statistics,82.6,15.2,3.52,Data_Science
STU2621,3.58,139,CS202|CS302|CS310|CS340|CS350|CS360|CS440|CS450|ENG102|ENG201|ENG301|ENG310|ENG320|MATH102|MATH201|MATH202,None,IoT,96.9,20.9,3.51,Networks
